unitid,control,year,efdeexc
221290,3,2015,
221333,1,2012,2
221333,1,2013,1
221333,1,2014,4
221333,1,2015,4
221333,1,2016,8
221333,1,2017,5
221333,1,2018,
221333,1,2019,
221333,1,2020,
221351,2,2012,
221351,2,2013,
221351,2,2014,
221351,2,2015,
221351,2,2016,
221351,2,2017,
221351,2,2018,
221351,2,2019,
221351,2,2020,1875
221388,1,2012,
221388,1,2013,5
221388,1,2014,9
221388,1,2015,4
221388,1,2016,3
221388,1,2017,5
221388,1,2018,
221388,1,2019,
221388,1,2020,
221397,1,2012,658
221397,1,2013,577
221397,1,2014,815
221397,1,2015,599
221397,1,2016,539
221397,1,2017,514
221397,1,2018,570
221397,1,2019,693
221397,1,2020,766
221430,1,2012,10
221430,1,2013,8
221430,1,2014,27
221430,1,2015,8
221430,1,2016,7
221430,1,2017,
221430,1,2018,
221430,1,2019,
221430,1,2020,
221485,1,2012,70
221485,1,2013,866
221485,1,2014,1187
221485,1,2015,809
221485,1,2016,764
221485,1,2017,1065
221485,1,2018,1092
221485,1,2019,1215
221485,1,2020,3116
221494,1,2012,21
221494,1,2013,18
221494,1,2014,6
221494,1,2015,8
221494,1,2016,3
221494,1,2017,2
221494,1,2018,
221494,1,2019,
221494,1,2020,
221519,2,2012,
221519,2,2013,
221519,2,2014,
221519,2,2015,
221519,2,2016,
221519,2,2017,
221519,2,2018,
221519,2,2019,
221519,2,2020,243
221582,1,2012,10
221582,1,2013,7
221582,1,2014,
221582,1,2015,
221582,1,2016,
221582,1,2017,
221582,1,2018,
221582,1,2019,
221582,1,2020,
221591,1,2012,10
221591,1,2013,4
221591,1,2014,7
221591,1,2015,6
221591,1,2016,2
221591,1,2017,8
221591,1,2018,1
221591,1,2019,12
221591,1,2020,82
221607,1,2012,5
221607,1,2013,17
221607,1,2014,31
221607,1,2015,11
221607,1,2016,30
221607,1,2017,0
221607,1,2018,23
221607,1,2019,
221607,1,2020,0
221616,1,2012,0
221616,1,2013,0
221616,1,2014,9
221616,1,2015,
221616,1,2016,
221616,1,2017,
221616,1,2018,
221616,1,2019,
221616,1,2020,
221625,1,2012,27
221625,1,2013,10
221625,1,2014,6
221625,1,2015,0
221625,1,2016,0
221625,1,2017,3
221625,1,2018,
221625,1,2019,
221625,1,2020,
221634,1,2012,3
221634,1,2013,3
221634,1,2014,
221634,1,2015,
221634,1,2016,
221634,1,2017,
221634,1,2018,
221634,1,2019,
221634,1,2020,
221643,1,2012,737
221643,1,2013,831
221643,1,2014,797
221643,1,2015,879
221643,1,2016,1083
221643,1,2017,1318
221643,1,2018,1359
221643,1,2019,1408
221643,1,2020,6897
221661,2,2012,88
221661,2,2013,129
221661,2,2014,166
221661,2,2015,174
221661,2,2016,130
221661,2,2017,145
221661,2,2018,116
221661,2,2019,119
221661,2,2020,123
221670,2,2012,
221670,2,2013,
221670,2,2014,
221670,2,2015,
221670,2,2016,
221670,2,2017,
221670,2,2018,
221670,2,2019,
221670,2,2020,
221731,2,2012,6
221731,2,2013,9
221731,2,2014,26
221731,2,2015,29
221731,2,2016,43
221731,2,2017,29
221731,2,2018,52
221731,2,2019,91
221731,2,2020,112
221740,1,2012,0
221740,1,2013,139
221740,1,2014,193
221740,1,2015,259
221740,1,2016,283
221740,1,2017,288
221740,1,2018,716
221740,1,2019,749
221740,1,2020,655
221759,1,2012,0
221759,1,2013,745
221759,1,2014,758
221759,1,2015,586
221759,1,2016,667
221759,1,2017,734
221759,1,2018,929
221759,1,2019,1125
221759,1,2020,6845
221768,1,2012,736
221768,1,2013,716
221768,1,2014,790
221768,1,2015,860
221768,1,2016,1052
221768,1,2017,1172
221768,1,2018,1540
221768,1,2019,1494
221768,1,2020,2205
221795,3,2012,53
221795,3,2013,54
221795,3,2014,36
221795,3,2015,0
221795,3,2016,15
221795,3,2017,0
221795,3,2018,
221829,3,2012,0
221829,3,2013,
221829,3,2014,0
221829,3,2015,
221829,3,2016,
221829,3,2017,
221829,3,2018,
221829,3,2019,
221829,3,2020,
221838,1,2012,107
221838,1,2013,697
221838,1,2014,587
221838,1,2015,568
221838,1,2016,482
221838,1,2017,495
221838,1,2018,438
221838,1,2019,456
221838,1,2020,861
221847,1,2012,728
221847,1,2013,648
221847,1,2014,671
221847,1,2015,734
221847,1,2016,703
221847,1,2017,775
221847,1,2018,801
221847,1,2019,774
221847,1,2020,933
221856,2,2012,600
221856,2,2013,597
221856,2,2014,469
221856,2,2015,
221856,2,2016,
221892,2,2012,125
221892,2,2013,156
221892,2,2014,242
221892,2,2015,266
221892,2,2016,817
221892,2,2017,1156
221892,2,2018,1388
221892,2,2019,1524
221892,2,2020,1735
221908,1,2012,325
221908,1,2013,408
221908,1,2014,389
221908,1,2015,349
221908,1,2016,350
221908,1,2017,362
221908,1,2018,421
221908,1,2019,427
221908,1,2020,2635
221953,2,2012,0
221953,2,2013,0
221953,2,2014,28
221953,2,2015,78
221953,2,2016,136
221953,2,2017,218
221953,2,2018,509
221953,2,2019,492
221953,2,2020,501
221971,2,2012,147
221971,2,2013,162
221971,2,2014,190
221971,2,2015,110
221971,2,2016,273
221971,2,2017,315
221971,2,2018,338
221971,2,2019,405
221971,2,2020,619
221980,3,2012,0
221980,3,2013,0
221980,3,2014,0
221980,3,2015,
221980,3,2016,
221999,2,2012,1
221999,2,2013,97
221999,2,2014,138
221999,2,2015,95
221999,2,2016,96
221999,2,2017,112
221999,2,2018,252
221999,2,2019,494
221999,2,2020,3052
222026,3,2012,0
222026,3,2013,0
222026,3,2014,0
222026,3,2015,
222026,3,2016,
222053,1,2012,1421
222053,1,2013,1420
222053,1,2014,1389
222053,1,2015,1416
222053,1,2016,1411
222053,1,2017,1520
222053,1,2018,2021
222053,1,2019,2187
222053,1,2020,7808
222062,1,2012,767
222062,1,2013,671
222062,1,2014,618
222062,1,2015,611
222062,1,2016,615
222062,1,2017,651
222062,1,2018,762
222062,1,2019,860
222062,1,2020,901
222099,3,2012,
222099,3,2013,
222099,3,2014,
222099,3,2015,
222099,3,2016,
222099,3,2017,
222105,2,2012,
222105,2,2013,0
222105,2,2014,
222105,2,2015,
222105,2,2016,
222105,2,2017,
222105,2,2018,
222105,2,2019,
222105,2,2020,37
222178,2,2012,331
222178,2,2013,334
222178,2,2014,363
222178,2,2015,385
222178,2,2016,730
222178,2,2017,1053
222178,2,2018,1318
222178,2,2019,1424
222178,2,2020,1582
222497,1,2012,
222497,1,2013,
222497,1,2014,
222497,1,2015,
222497,1,2016,
222497,1,2017,
222497,1,2018,
222497,1,2019,
222497,1,2020,
222567,1,2012,269
222567,1,2013,209
222567,1,2014,333
222567,1,2015,378
222567,1,2016,447
222567,1,2017,398
222567,1,2018,294
222567,1,2019,320
222567,1,2020,703
222576,1,2012,1227
222576,1,2013,1262
222576,1,2014,1216
222576,1,2015,1293
222576,1,2016,2453
222576,1,2017,2008
222576,1,2018,2526
222576,1,2019,2683
222576,1,2020,2733
222628,2,2012,830
222628,2,2013,845
222628,2,2014,866
222628,2,2015,883
222628,2,2016,835
222628,2,2017,806
222628,2,2018,719
222628,2,2019,687
222628,2,2020,1103
222673,3,2012,0
222673,3,2013,0
222673,3,2014,
222682,3,2012,0
222691,3,2012,0
222691,3,2013,
222707,3,2012,0
222707,3,2013,0
222707,3,2014,
222761,3,2012,0
222822,1,2012,546
222822,1,2013,479
222822,1,2014,515
222822,1,2015,569
222822,1,2016,659
222822,1,2017,700
222822,1,2018,625
222822,1,2019,1024
222822,1,2020,2315
222831,1,2012,841
222831,1,2013,992
222831,1,2014,1038
222831,1,2015,1154
222831,1,2016,1432
222831,1,2017,1559
222831,1,2018,1558
222831,1,2019,1496
222831,1,2020,1941
222877,2,2012,51
222877,2,2013,62
222877,2,2014,58
222877,2,2015,58
222877,2,2016,43
222877,2,2017,39
222877,2,2018,44
222877,2,2019,33
222877,2,2020,28
222886,3,2012,22
222886,3,2013,33
222886,3,2014,40
222886,3,2015,51
222886,3,2016,31
222886,3,2017,50
222886,3,2018,64
222886,3,2019,162
222886,3,2020,344
222938,3,2012,0
222938,3,2013,0
222938,3,2014,0
222938,3,2015,0
222938,3,2016,0
222938,3,2017,0
222938,3,2018,0
222938,3,2019,
222938,3,2020,
222983,2,2012,
222983,2,2013,
222983,2,2014,
222983,2,2015,
222983,2,2016,
222983,2,2017,
222983,2,2018,
222983,2,2019,
222983,2,2020,
222992,1,2012,3665
222992,1,2013,3826
222992,1,2014,3943
222992,1,2015,4187
222992,1,2016,4211
222992,1,2017,4669
222992,1,2018,4760
222992,1,2019,5227
222992,1,2020,37900
223001,2,2012,
223001,2,2013,
223001,2,2014,
223001,2,2015,
223001,2,2016,
223001,2,2017,
223001,2,2018,
223001,2,2019,
223001,2,2020,
223056,3,2012,0
223056,3,2013,0
223056,3,2014,0
223056,3,2015,
223056,3,2016,
223056,3,2017,
223056,3,2018,
223056,3,2019,
223056,3,2020,
223083,3,2012,18
223083,3,2013,34
223083,3,2014,78
223083,3,2015,272
223083,3,2016,242
223083,3,2017,135
223083,3,2018,85
223083,3,2019,59
223083,3,2020,48
223117,2,2012,18
223117,2,2013,33
223117,2,2014,59
223117,2,2015,55
223117,2,2016,105
223117,2,2017,88
223117,2,2018,91
223117,2,2019,91
223117,2,2020,110
223214,1,2012,2
223214,1,2013,0
223223,2,2012,0
223223,2,2013,0
223223,2,2014,0
223223,2,2015,0
223223,2,2016,0
223223,2,2017,0
223223,2,2018,0
223223,2,2019,0
223223,2,2020,0
223232,2,2012,
223232,2,2013,
223232,2,2014,29
223232,2,2015,147
223232,2,2016,215
223232,2,2017,241
223232,2,2018,415
223232,2,2019,1214
223232,2,2020,2100
223320,1,2012,623
223320,1,2013,591
223320,1,2014,532
223320,1,2015,735
223320,1,2016,27
223320,1,2017,30
223320,1,2018,102
223320,1,2019,59
223320,1,2020,2741
223427,1,2012,930
223427,1,2013,963
223427,1,2014,1143
223427,1,2015,1143
223427,1,2016,1692
223427,1,2017,1663
223427,1,2018,1987
223427,1,2019,2136
223427,1,2020,4007
223463,2,2012,
223463,2,2013,
223463,2,2014,
223463,2,2015,
223463,2,2016,
223463,2,2017,0
223463,2,2018,0
223463,2,2019,0
223463,2,2020,0
223472,3,2012,
223472,3,2013,
223472,3,2014,
223472,3,2015,
223472,3,2016,
223472,3,2017,
223472,3,2018,
223472,3,2019,
223472,3,2020,0
223506,1,2012,295
223506,1,2013,333
223506,1,2014,365
223506,1,2015,407
223506,1,2016,474
223506,1,2017,416
223506,1,2018,553
223506,1,2019,515
223506,1,2020,2375
223524,1,2012,1001
223524,1,2013,1200
223524,1,2014,3522
223524,1,2015,3638
223524,1,2016,4110
223524,1,2017,4205
223524,1,2018,4631
223524,1,2019,4226
223524,1,2020,
223658,3,2012,0
223658,3,2013,0
223658,3,2014,
223667,3,2012,
223667,3,2013,
223667,3,2014,
223773,1,2012,764
223773,1,2013,942
223773,1,2014,2792
223773,1,2015,2529
223773,1,2016,2826
223773,1,2017,3276
223773,1,2018,3531
223773,1,2019,1718
223773,1,2020,
223816,1,2012,8200
223816,1,2013,8157
223816,1,2014,7590
223816,1,2015,7942
223816,1,2016,7323
223816,1,2017,6398
223816,1,2018,6741
223816,1,2019,7720
223816,1,2020,5529
223852,3,2012,0
223852,3,2013,0
223852,3,2014,0
223852,3,2015,
223852,3,2016,
223852,3,2017,
223852,3,2018,
223852,3,2019,
223852,3,2020,
223898,1,2012,54
223898,1,2013,496
223898,1,2014,336
223898,1,2015,328
223898,1,2016,330
223898,1,2017,366
223898,1,2018,596
223898,1,2019,816
223898,1,2020,672
223922,1,2012,85
223922,1,2013,83
223922,1,2014,69
223922,1,2015,41
223922,1,2016,612
223922,1,2017,123
223922,1,2018,125
223922,1,2019,108
223922,1,2020,175
224004,2,2012,21
224004,2,2013,112
224004,2,2014,261
224004,2,2015,600
224004,2,2016,840
224004,2,2017,835
224004,2,2018,938
224004,2,2019,722
224004,2,2020,927
224013,3,2012,0
224013,3,2013,
224013,3,2014,0
224013,3,2015,
224013,3,2016,
224013,3,2017,
224013,3,2018,
224013,3,2019,
224013,3,2020,
224110,1,2012,1044
224110,1,2013,1294
224110,1,2014,1415
224110,1,2015,1622
224110,1,2016,1628
224110,1,2017,1749
224110,1,2018,2170
224110,1,2019,1940
224110,1,2020,4649
224147,1,2012,651
224147,1,2013,542
224147,1,2014,636
224147,1,2015,863
224147,1,2016,1037
224147,1,2017,1368
224147,1,2018,867
224147,1,2019,1638
224147,1,2020,3201
224156,3,2012,0
224156,3,2013,0
224156,3,2014,0
224156,3,2015,
224156,3,2016,
224156,3,2017,
224156,3,2018,
224156,3,2019,
224156,3,2020,
224183,3,2012,271
224183,3,2013,121
224183,3,2014,18
224183,3,2015,
224226,2,2012,1059
224226,2,2013,930
224226,2,2014,961
224226,2,2015,900
224226,2,2016,774
224226,2,2017,800
224226,2,2018,741
224226,2,2019,662
224226,2,2020,672
224244,2,2012,55
224244,2,2013,58
224244,2,2014,61
224244,2,2015,61
224244,2,2016,64
224244,2,2017,73
224244,2,2018,56
224244,2,2019,63
224244,2,2020,97
224253,1,2012,
224253,1,2013,
224253,1,2014,
224253,1,2015,
224253,1,2016,
224253,1,2017,
224253,1,2018,
224253,1,2019,
224253,1,2020,
224271,2,2012,6
224271,2,2013,3
224271,2,2014,5
224271,2,2015,13
224271,2,2016,8
224271,2,2017,14
224271,2,2018,101
224271,2,2019,194
224271,2,2020,294
224305,2,2012,365
224305,2,2013,500
224305,2,2014,502
224305,2,2015,592
224305,2,2016,723
224305,2,2017,736
224305,2,2018,720
224305,2,2019,649
224305,2,2020,718
224323,2,2012,350
224323,2,2013,390
224323,2,2014,341
224323,2,2015,270
224323,2,2016,278
224323,2,2017,237
224323,2,2018,348
224323,2,2019,342
224323,2,2020,177
224350,1,2012,780
224350,1,2013,695
224350,1,2014,763
224350,1,2015,207
224350,1,2016,1492
224350,1,2017,1692
224350,1,2018,2119
224350,1,2019,2133
224350,1,2020,7108
224402,3,2012,1000
224402,3,2013,
224439,3,2012,314
224439,3,2013,137
224439,3,2014,292
224439,3,2015,114
224439,3,2016,
224527,2,2012,2
224527,2,2013,0
224527,2,2014,0
224527,2,2015,1
224527,2,2016,19
224527,2,2017,44
224527,2,2018,108
224527,2,2019,121
224527,2,2020,154
224545,1,2012,533
224545,1,2013,343
224545,1,2014,532
224545,1,2015,592
224545,1,2016,705
224545,1,2017,655
224545,1,2018,676
224545,1,2019,601
224545,1,2020,797
224554,1,2012,3856
224554,1,2013,3749
224554,1,2014,4085
224554,1,2015,4266
224554,1,2016,4598
224554,1,2017,4583
224554,1,2018,4239
224554,1,2019,3977
224554,1,2020,6188
224572,1,2012,1056
224572,1,2013,1452
224572,1,2014,4500
224572,1,2015,3986
224572,1,2016,4433
224572,1,2017,4130
224572,1,2018,4359
224572,1,2019,2752
224572,1,2020,
224615,1,2012,663
224615,1,2013,756
224615,1,2014,2472
224615,1,2015,2772
224615,1,2016,2877
224615,1,2017,3043
224615,1,2018,3462
224615,1,2019,3533
224615,1,2020,66451
224642,1,2012,1699
224642,1,2013,1668
224642,1,2014,1863
224642,1,2015,2081
224642,1,2016,2024
224642,1,2017,2470
224642,1,2018,2245
224642,1,2019,2741
224642,1,2020,23907
224660,3,2012,
224660,3,2013,
224660,3,2014,
224660,3,2015,
224660,3,2016,
224660,3,2017,
224660,3,2018,
224660,3,2019,
224660,3,2020,
224679,3,2012,
224679,3,2013,
224679,3,2014,
224679,3,2015,
224679,3,2016,
224679,3,2017,
224679,3,2018,
224679,3,2019,
224679,3,2020,
224712,2,2012,
224712,2,2013,
224712,2,2014,
224712,2,2015,
224712,2,2016,
224712,2,2017,
224712,2,2018,
224712,2,2019,
224712,2,2020,0
224758,3,2012,0
224758,3,2013,0
224758,3,2014,0
224758,3,2015,
224758,3,2016,
224758,3,2017,
224758,3,2018,
224758,3,2019,
224758,3,2020,
224776,3,2012,0
224776,3,2013,0
224776,3,2014,0
224776,3,2015,0
224776,3,2016,0
224776,3,2017,0
224776,3,2018,0
224776,3,2019,0
224776,3,2020,
224828,3,2012,0
224828,3,2013,
224828,3,2014,0
224828,3,2015,
224828,3,2016,
224828,3,2017,
224828,3,2018,
224828,3,2019,
224828,3,2020,
224891,1,2012,57
224891,1,2013,243
224891,1,2014,46
224891,1,2015,74
224891,1,2016,110
224891,1,2017,481
224891,1,2018,515
224891,1,2019,524
224891,1,2020,539
224907,3,2012,0
224907,3,2013,
224961,1,2012,202
224961,1,2013,153
224961,1,2014,153
224961,1,2015,120
224961,1,2016,143
224961,1,2017,192
224961,1,2018,239
224961,1,2019,429
224961,1,2020,1040
225070,1,2012,821
225070,1,2013,854
225070,1,2014,829
225070,1,2015,851
225070,1,2016,755
225070,1,2017,755
225070,1,2018,922
225070,1,2019,515
225070,1,2020,1737
225201,3,2012,26
225201,2,2013,24
225201,2,2014,41
225201,2,2015,39
225201,2,2016,35
225201,2,2017,171
225201,2,2018,199
225201,2,2019,73
225201,2,2020,238
225247,2,2012,0
225247,2,2013,0
225247,2,2014,0
225247,2,2015,0
225247,2,2016,0
225247,2,2017,0
225247,2,2018,112
225247,2,2019,133
225247,2,2020,259
225308,1,2012,872
225308,1,2013,1009
225308,1,2014,1192
225308,1,2015,1276
225308,1,2016,1397
225308,1,2017,1500
225308,1,2018,1658
225308,1,2019,1549
225308,1,2020,1865
225371,1,2012,919
225371,1,2013,1057
225371,1,2014,896
225371,1,2015,1683
225371,1,2016,1012
225371,1,2017,995
225371,1,2018,717
225371,1,2019,1079
225371,1,2020,1670
225399,2,2012,0
225399,2,2013,10
225399,2,2014,40
225399,2,2015,126
225399,2,2016,164
225399,2,2017,290
225399,2,2018,522
225399,2,2019,707
225399,2,2020,1032
225414,1,2012,829
225414,1,2013,835
225414,1,2014,838
225414,1,2015,773
225414,1,2016,732
225414,1,2017,720
225414,1,2018,1170
225414,1,2019,1304
225414,1,2020,5241
225423,1,2012,7223
225423,1,2013,7397
225423,1,2014,8253
225423,1,2015,8350
225423,1,2016,7347
225423,1,2017,7471
225423,1,2018,8384
225423,1,2019,7083
225423,1,2020,30388
225432,1,2012,1192
225432,1,2013,1574
225432,1,2014,1951
225432,1,2015,2158
225432,1,2016,2301
225432,1,2017,2474
225432,1,2018,2851
225432,1,2019,2918
225432,1,2020,12946
225502,1,2012,1968
225502,1,2013,1930
225502,1,2014,1816
225502,1,2015,1808
225502,1,2016,280
225502,1,2017,270
225502,1,2018,2031
225502,1,2019,2539
225502,1,2020,4125
225511,1,2012,1054
225511,1,2013,972
225511,1,2014,1138
225511,1,2015,1181
225511,1,2016,1281
225511,1,2017,1539
225511,1,2018,1646
225511,1,2019,1666
225511,1,2020,39797
225520,1,2012,697
225520,1,2013,616
225520,1,2014,312
225520,1,2015,629
225520,1,2016,716
225520,1,2017,834
225520,1,2018,894
225520,1,2019,965
225520,1,2020,1138
225548,2,2012,33
225548,2,2013,31
225548,2,2014,30
225548,2,2015,29
225548,2,2016,32
225548,2,2017,59
225548,2,2018,11
225548,2,2019,105
225548,2,2020,180
225575,2,2012,0
225575,2,2013,0
225575,2,2014,0
225575,2,2015,0
225575,2,2016,0
225575,2,2017,0
225575,2,2018,0
225575,2,2019,0
225575,2,2020,1058
225627,2,2012,1165
225627,2,2013,1393
225627,2,2014,1454
225627,2,2015,1468
225627,2,2016,1631
225627,2,2017,1686
225627,2,2018,1623
225627,2,2019,1547
225627,2,2020,5619
225751,3,2012,
225751,3,2013,
225751,3,2014,
225779,3,2012,
225779,3,2013,
225779,3,2014,
225779,3,2015,
225779,3,2016,
225779,3,2017,
225779,3,2018,
225779,3,2019,
225788,3,2012,
225788,3,2013,
225788,3,2014,
225788,3,2015,
225788,3,2016,
225788,3,2017,
225788,3,2018,
225788,3,2019,
225849,3,2012,
225849,3,2013,
225849,3,2014,
225849,3,2015,
225849,3,2016,
225849,3,2017,
225858,3,2012,
225858,3,2013,
225858,3,2014,
225858,3,2015,
225858,3,2016,
225858,3,2017,
225876,2,2012,2
225876,2,2013,0
225876,2,2014,5
225876,2,2015,48
225876,2,2016,46
225876,2,2017,12
225876,2,2018,93
225876,2,2019,136
225876,2,2020,164
225885,2,2012,
225885,2,2013,
225885,2,2014,47
225885,2,2015,0
225885,2,2016,0
225885,2,2017,0
225885,2,2018,0
225885,2,2019,85
225885,2,2020,719
225991,3,2012,
225991,3,2013,
225991,3,2014,
225991,3,2015,
225991,3,2016,
225991,3,2017,
225991,3,2018,
225991,3,2019,
225991,3,2020,
226019,1,2012,548
226019,1,2013,481
226019,1,2014,453
226019,1,2015,401
226019,1,2016,350
226019,1,2017,330
226019,1,2018,453
226019,1,2019,614
226019,1,2020,783
226091,1,2012,4463
226091,1,2013,4988
226091,1,2014,5949
226091,1,2015,5858
226091,1,2016,6257
226091,1,2017,6491
226091,1,2018,7109
226091,1,2019,8372
226091,1,2020,9487
226107,1,2012,0
226107,1,2013,0
226107,1,2014,0
226107,1,2015,0
226107,1,2016,450
226107,1,2017,554
226107,1,2018,602
226107,1,2019,571
226107,1,2020,845
226116,1,2012,509
226116,1,2013,833
226116,1,2014,373
226116,1,2015,171
226116,1,2016,148
226116,1,2017,136
226116,1,2018,161
226116,1,2019,216
226116,1,2020,1336
226125,3,2012,0
226125,3,2013,0
226125,3,2014,0
226125,3,2015,
226125,3,2016,
226125,3,2017,
226125,3,2018,
226125,3,2019,
226125,3,2020,
226134,1,2012,973
226134,1,2013,944
226134,1,2014,1001
226134,1,2015,1634
226134,1,2016,2443
226134,1,2017,2948
226134,1,2018,601
226134,1,2019,580
226134,1,2020,5780
226152,1,2012,310
226152,1,2013,410
226152,1,2014,322
226152,1,2015,253
226152,1,2016,297
226152,1,2017,321
226152,1,2018,470
226152,1,2019,862
226152,1,2020,1446
226204,1,2012,262
226204,1,2013,179
226204,1,2014,194
226204,1,2015,301
226204,1,2016,403
226204,1,2017,356
226204,1,2018,435
226204,1,2019,531
226204,1,2020,3064
226231,2,2012,1219
226231,2,2013,1251
226231,2,2014,1150
226231,2,2015,1243
226231,2,2016,1183
226231,2,2017,1257
226231,2,2018,1351
226231,2,2019,1405
226231,2,2020,1464
226277,3,2012,
226277,3,2013,
226277,3,2014,
226277,3,2015,
226277,3,2016,
226277,3,2017,
226277,3,2018,
226277,3,2019,
226277,3,2020,
226329,2,2012,
226374,3,2012,0
226374,3,2013,0
226374,3,2014,0
226374,3,2015,
226374,3,2016,
226374,3,2017,
226383,2,2012,253
226383,2,2013,175
226383,2,2014,195
226383,2,2015,151
226383,2,2016,100
226383,2,2017,53
226383,2,2018,14
226383,2,2019,60
226383,2,2020,71
226408,1,2012,262
226408,1,2013,254
226408,1,2014,279
226408,1,2015,319
226408,1,2016,282
226408,1,2017,346
226408,1,2018,458
226408,1,2019,424
226408,1,2020,2485
226471,2,2012,
226471,2,2013,0
226471,2,2014,16
226471,2,2015,25
226471,2,2016,30
226471,2,2017,62
226471,2,2018,83
226471,2,2019,83
226471,2,2020,83
226578,1,2012,1577
226578,1,2013,1426
226578,1,2014,1322
226578,1,2015,1361
226578,1,2016,1502
226578,1,2017,1518
226578,1,2018,1661
226578,1,2019,1725
226578,1,2020,2780
226587,2,2012,22
226587,2,2013,8
226587,2,2014,4
226587,2,2015,18
226587,2,2016,13
226587,2,2017,43
226587,2,2018,89
226587,2,2019,73
226587,2,2020,118
226675,2,2012,0
226675,2,2013,0
226675,2,2014,0
226675,2,2015,
226675,2,2016,
226675,2,2017,
226675,2,2018,
226675,2,2019,
226675,2,2020,
226772,3,2012,0
226772,3,2013,0
226772,3,2014,0
226772,3,2015,
226772,3,2016,
226806,1,2012,1047
226806,1,2013,912
226806,1,2014,1018
226806,1,2015,927
226806,1,2016,943
226806,1,2017,942
226806,1,2018,845
226806,1,2019,731
226806,1,2020,1482
226833,1,2012,951
226833,1,2013,966
226833,1,2014,950
226833,1,2015,1063
226833,1,2016,1129
226833,1,2017,1194
226833,1,2018,1331
226833,1,2019,1336
226833,1,2020,1585
226860,3,2012,0
226860,3,2013,0
226860,3,2014,0
226860,3,2015,
226860,3,2016,
226860,3,2017,
226860,3,2018,
226860,3,2019,
226860,3,2020,
226879,3,2012,
226879,3,2013,
226879,3,2014,
226879,3,2015,
226879,3,2016,
226879,3,2017,
226879,3,2018,
226879,3,2019,
226879,3,2020,0
226903,3,2012,0
226903,3,2013,0
226903,3,2014,42
226903,3,2015,97
226903,3,2016,128
226903,3,2017,172
226903,3,2018,320
